Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-02-10,Espresso,5.11a,"Smooth as butter!",https://www.mountainproject.com/route/105832745/espresso,1,"California > Los Angeles Basin > Santa Monica Mountains > Echo Cliffs > Java Wall",3.2,-1,Lead,Redpoint,Sport,,90,4600
2021-02-06,Espresso,5.11a,"3 full attempts. Proud to have kept getting on the horse. Way too hot for Feb, I should buy a hybrid. There’s a clear side pull after a few bolts on the head wall you need to get on your tippy toes to make good. Otherwise be strong!",https://www.mountainproject.com/route/105832745/espresso,1,"California > Los Angeles Basin > Santa Monica Mountains > Echo Cliffs > Java Wall",3.2,-1,Lead,Fell/Hung,Sport,,90,4600
2021-02-06,B-Line,5.10a,"Will probably be my go to warmup for the area. Nice and long.",https://www.mountainproject.com/route/105825792/b-line,1,"California > Los Angeles Basin > Santa Monica Mountains > Echo Cliffs > Left Flank",2.3,-1,Lead,Onsight,Sport,,90,2600
2021-01-31,"Broken Glass",5.10a,"Steep with good gear! Deep crack to jam in but I rarely got anything locker. Saved by the cool foot features abound. Done first thing in the morning which led to first screaming barfies :0",https://www.mountainproject.com/route/105723157/broken-glass,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > Gateway Rock",2.4,-1,Lead,Onsight,Trad,,60,2600
2021-01-30,"Bird on a Wire",5.10a,"Led P2. This thing has a solid 3 body lengths of thin technical footery and pulling over tiny wires. Didn’t feel a crux but did feel a continuous sense of dread. Excellent route.",https://www.mountainproject.com/route/105723325/bird-on-a-wire,3,"California > Joshua Tree National Park > Lost Horse Area > Lost Horse Wall > Lost Horse Wall - Right Side",3.3,-1,Lead,Onsight,Trad,,330,2600
2021-01-30,"The Maw",5.10a/b,"Followed Jared. Thin move, ledge, thin move, ledge, maw, edges. Fun climb!",https://www.mountainproject.com/route/105920833/the-maw,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Little Hunk > Little Hunk - SW Face > SW Face Right (Monkey Business Wall)",2.0,-1,TR,,Trad,,50,2800
2021-01-30,"The Paw",5.10b/c,"Well protected with a solid crux.",https://www.mountainproject.com/route/105920840/the-paw,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Little Hunk > Little Hunk - SW Face > SW Face Right (Monkey Business Wall)",2.1,-1,Lead,Onsight,Sport,,35,3100
2021-01-30,"Roofing Company",5.10a,"Rad hidden jugs through the roof, to tasty jams at the pullover.",https://www.mountainproject.com/route/105885598/roofing-company,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Little Hunk > Little Hunk - SW Face > SW Face Right (Monkey Business Wall)",2.2,-1,Lead,Onsight,Trad,,50,2600
2021-01-30,"Monkey Business",5.8,"Followed Jared. Agree with the grade, easier than super roof. Cool foot edges.",https://www.mountainproject.com/route/105799313/monkey-business,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Little Hunk > Little Hunk - SW Face > SW Face Right (Monkey Business Wall)",2.0,-1,Follow,,Trad,,45,2100
2021-01-17,"Shut Up and Climb",5.11b,"Respectable one hang precrux. Sequence before big hole is strong but straightforward. Putting a draw on the bolt from there is a reach. Better to just do the next move (crux). Very strong left hand crimp, but you’re strong!",https://www.mountainproject.com/route/105885132/shut-up-and-climb,1,"Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall",2.9,-1,Lead,Fell/Hung,Sport,,60,4900
2021-01-17,"Mic's Master",5.10b,"One move wonder but very fun.",https://www.mountainproject.com/route/105983934/mics-master,1,"Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall",2.7,-1,Lead,Flash,Sport,,55,2900
2021-01-17,"The Last Drag",5.10a,"V chill. Epic step across the CHASM OF DOOM which Lindsay took a dive into.",https://www.mountainproject.com/route/107367991/the-last-drag,1,"Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall",2.4,-1,Lead,Onsight,Sport,,50,2600
2021-01-17,"First Born",5.10b,"Thought this was fall of Vegas, this was a shock wake up. Consistently techy, minimal positivity, weird way out left bolts, insecure well above bolts. Blech!",https://www.mountainproject.com/route/105910331/first-born,1,"Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall",1.9,-1,Lead,Onsight,"Trad, Sport",,65,2900
2021-01-17,"Spanky Spangler",5.10,"Wanker of a start, then steep jug pulling. Enjoyed mucho.",https://www.mountainproject.com/route/105983941/spanky-spangler,1,"Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall",2.7,-1,Lead,Onsight,Sport,,65,3000
2021-01-17,"Fall of Vegas",5.10a,"Little pull down low to chillin.",https://www.mountainproject.com/route/107367973/fall-of-vegas,1,"Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall",2.3,-1,Lead,Onsight,Sport,,50,2600
2021-01-16,Armatron,5.8+,"W/ Linds. Approached via the slabs which was a venture. Very fun climbing, good crux, fun nut slotting on the checkerboard varnish. Almost dropped down to pine creek on the way down, luckily corrected course. Meal of a day.",https://www.mountainproject.com/route/105809181/armatron,6,"Nevada > Southern Nevada > Red Rocks > 11-Juniper Canyon > Brownstone Wall",3.5,-1,Lead,Onsight,Trad,,680,2200
2021-01-15,"Mushroom People",5.10c,"Honest 5.9 off the deck to the first ledge. Beautiful icy slick varnish. Crux went very smooth by jamming my foot high up in the pod and statically snagging a small crimp up and right. Super sick climb.",https://www.mountainproject.com/route/105732350/mushroom-people,1,"Nevada > Southern Nevada > Red Rocks > 10-Pine Creek Canyon > Brass Wall",3.4,-1,Lead,Onsight,Trad,,100,3200
2021-01-15,"Topless Twins",5.9,"About as fine as 5.9 fingerin’ gets at RR!",https://www.mountainproject.com/route/105732362/topless-twins,1,"Nevada > Southern Nevada > Red Rocks > 10-Pine Creek Canyon > Brass Wall",3.1,-1,Lead,Onsight,Trad,,70,2400
2021-01-15,Birdland,5.7+,"Fuego climb. Both 5.7+ cruxes were cool. Loved the sun. Lindsay fought her prussik all the way down.",https://www.mountainproject.com/route/105733115/birdland,5,"Nevada > Southern Nevada > Red Rocks > 10-Pine Creek Canyon > Brass Wall",3.4,-1,Lead,Onsight,Trad,,600,1900
2021-01-09,Makunaima,5.11c,"Cleared all of the moves, but yet to have done it clean through. First roof goes smooth, second roof needs some work with getting feet over.",https://www.mountainproject.com/route/105990326/makunaima,2,"California > Central Coast > Santa Barbara > Gibraltar Area > Cold Springs Dome > Makunaima Amphitheater",3.9,-1,TR,,Trad,,90,5200
2021-01-02,"False Hueco",V1,"~8 attempts to send. Cool body weight transition for the crux move.",https://www.mountainproject.com/route/106048286/false-hueco,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > False Hueco Boulder",2.7,-1,,,Boulder,,11,20100
2021-01-02,"R. A. F.",5.9,"Really legit. Icky feeling move at the first bolt. A heady sequence above the second bolt. Solid run outs. Excellent friction.",https://www.mountainproject.com/route/105722329/r-a-f,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Cove > Echo Cove - North Side",2.0,-1,Lead,Onsight,Trad,,70,2400
2021-01-02,"W. A. C.",5.8,"Much easier than shoe tapping. A good warmup for other friction.",https://www.mountainproject.com/route/105722314/w-a-c,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Cove > Echo Cove - North Side",1.9,-1,Lead,Onsight,Trad,,90,2100
2021-01-02,"Pinky Lee",5.11a,"Second attempt clean. Laybacky body language. From the last good pod, smear left foot, then high right foot. Scrunchy strong move! Low key locks then on.",https://www.mountainproject.com/route/105802175/pinky-lee,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Cove > Echo Cove - North Side",2.1,-1,TR,,Trad,,50,4600
2021-01-02,"Big Moe","5.11a R","A half dozen hangs but made it up. Cool big move down low. Getting out of the second horizontal and the very end I also found hard. Super sick route, pumpy!",https://www.mountainproject.com/route/105722572/big-moe,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Cove > Echo Cove - South Side",3.6,-1,TR,,Trad,,50,4600
2021-01-02,"The Sound of One Shoe Tapping",5.8,"No crazy hard moves but heady lead as is par for the course.",https://www.mountainproject.com/route/105722311/the-sound-of-one-shoe-tapping,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Cove > Echo Cove - North Side",2.1,-1,Lead,Onsight,Trad,,90,2100
2021-01-02,"Swing Low",5.7,"Prob my fav of 5.7 Josh slab I’ve done so far.",https://www.mountainproject.com/route/105724909/swing-low,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Cove > Echo Cove - North Side",2.2,-1,Lead,Onsight,Sport,,60,1800
2021-01-02,"Fun Stuff",5.8,"Bad sequence at the first bolt. Not so hard if you just huck your left foot up high. Classic Jtree start. Rest is fine climbing on deep holds.",https://www.mountainproject.com/route/105724327/fun-stuff,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Cove > Echo Cove - North Side",2.4,-1,Lead,Fell/Hung,Trad,,60,2100
2021-01-01,"Left Sawdust Crack",5.10c,"Hung first time, clean second time. Grabbed the rail out right at the end. Cool footwork.",https://www.mountainproject.com/route/105722632/left-sawdust-crack,2,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - East Face",2.2,-1,TR,,Trad,,40,3200
2021-01-01,Karpkwitz,5.6,"I liked it. I am very hungover.",https://www.mountainproject.com/route/105723796/karpkwitz,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - West Face",1.9,-1,Lead,Onsight,Trad,,30,1600
2021-01-01,"Right Sawdust Crack",5.8,"A little awkward and will scrape up the hands for sure.",https://www.mountainproject.com/route/105722629/right-sawdust-crack,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - East Face",1.9,-1,Lead,Onsight,Trad,,40,2100
2020-12-12,"Climate Changed",5.10c/d,"2 exhausto-hangs. No distinct crux, just lots of fun pullin. Very tightly bolted. Need to gun it even when tired.",https://www.mountainproject.com/route/116489942/climate-changed,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Mt. Gorgeous",3.1,-1,Lead,Fell/Hung,Sport,,70,3400
2020-12-12,Delicious,5.10d,"Forearms hosed, but it went. Clip bolt 6 from the undercling, and stay slightly right of the bolt line until you can pull over.",https://www.mountainproject.com/route/106098233/delicious,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Mt. Gorgeous",3.0,-1,Lead,Redpoint,Sport,,85,3500
2020-12-12,"Family Jewel",5.10c,"This is my wall warmup now for sure. Steep fun jugs. Don’t miss the gash out right at the crux.",https://www.mountainproject.com/route/105904189/family-jewel,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Mt. Gorgeous",2.9,-1,Lead,Redpoint,Sport,,50,3200
2020-12-05,Exodus,5.11a,,https://www.mountainproject.com/route/105798152/exodus,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.8,-1,Lead,Fell/Hung,Sport,,80,4600
2020-12-05,Exodus,5.11a,"Two lead attempts. Both with falls at the crux. Second time I got it with one fall and pulled the move proper. A great day out with Linds and friends!",https://www.mountainproject.com/route/105798152/exodus,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.8,-1,Lead,Fell/Hung,Sport,,80,4600
2020-12-05,"Stuart's Rig (aka Stu Boy)",5.11a,"Pulled it nicely.",https://www.mountainproject.com/route/105799270/stuarts-rig-aka-stu-boy,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.7,-1,Lead,Redpoint,Sport,,75,4600
2020-11-22,"Pigs In Space",5.10,"Much more interesting than it looks from the ground. Nice hard thin hands section and some awkward pods.",https://www.mountainproject.com/route/105831783/pigs-in-space,1,"Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress",2.9,-1,Lead,Onsight,Trad,,120,3000
2020-11-22,"Cave Route",5.10d,"This climb is F&#39;n hard. Went a lot better than last time! First third is nice ringlocks. Never had them work so well. Second third is hard... This is where I fell a lot. Thin hands voodoo, refuse to layback. Never put your RF in the crack, it&#39;ll pitch you out. Last third is stems and is fine. One day!",https://www.mountainproject.com/route/105717361/cave-route,1,"Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress",3.5,-1,Lead,Fell/Hung,Trad,,,3500
2020-11-21,"Casey's Route",5.10+,"On the harder end of 5.10 even if using the right crack imo. The lower bit is legit thin hands. The 0.75 section into the fingers bulge is sporty and good pulling. A solid and challenging route.",https://www.mountainproject.com/route/105718792/caseys-route,1,"Utah > Southeast Utah > Indian Creek > The Optimator",2.7,-1,Lead,Onsight,Trad,,70,3300
2020-11-21,"Ditch 'em",5.10b,"Cruiser 3's to neat knee locks. Not one to put your friends on but worth it if you like wide.",https://www.mountainproject.com/route/106123490/ditch-em,1,"Utah > Southeast Utah > Indian Creek > The Optimator",2.6,-1,Lead,Onsight,Trad,,50,2900
2020-11-21,"Lady Pillar",5.10-,"Definitely soft. Excellent warmup for the area.",https://www.mountainproject.com/route/105718705/lady-pillar,1,"Utah > Southeast Utah > Indian Creek > The Optimator",2.6,-1,Lead,Onsight,Trad,,110,2700
2020-11-21,"Soul Fire",5.11-,"I have a penchant for slipping out on the final move of these 11-'s... This climb is mostly thin hands with pods so not bad. Perfect for ladies. Stems make good rests. The final moves go without the extra wide stem. In good style overall.",https://www.mountainproject.com/route/105718753/soul-fire,1,"Utah > Southeast Utah > Indian Creek > The Optimator",3.3,-1,Lead,Fell/Hung,Trad,,80,4700
2020-11-21,Hayutake,"5.10+ PG13","Traverse with the 0.2 nest felt badass, and the moves aren't too bad. Getting situated in the right crack is the crux. It's cruiser from there and when it tightens you've got ledges. Direct start is 5.10 if you're tall. Excellent route.",https://www.mountainproject.com/route/105814371/hayutake,1,"Utah > Southeast Utah > Indian Creek > The Optimator",3.2,-1,Lead,Onsight,Trad,,120,3300
2020-11-21,Neat,5.10,"Neat route. Finger stem box; and subsequent thin hands section with features was cool. Then it's swim swam hands for days. Very fun.",https://www.mountainproject.com/route/105718657/neat,1,"Utah > Southeast Utah > Indian Creek > The Optimator",3.2,-1,Lead,Onsight,Trad,,100,3000
2020-11-20,"Dirty Woman",5.10,"Stuck it with the corner. Was scared but it went nicely. Clipping at stomach height is the way to go. You'll fall farther but the clip is so much smoother it's worth it.",https://www.mountainproject.com/route/107385681/dirty-woman,1,"Utah > Southeast Utah > Indian Creek > The Wall",2.0,-1,Lead,Onsight,Trad,,35,3000
2020-11-20,Freebird,5.10-,"A nice climb. Reccomended if you're tired like I am.",https://www.mountainproject.com/route/106125265/freebird,1,"Utah > Southeast Utah > Indian Creek > The Wall",3.1,-1,Lead,Onsight,Trad,,60,2700
2020-11-20,"Run Like Hell",5.10,"0.3, 0.4, 0.5, (3) 2's, (2) 3's. Strongman climb. Really really fun.
",https://www.mountainproject.com/route/106312281/run-like-hell,1,"Utah > Southeast Utah > Indian Creek > The Wall",3.5,-1,Lead,Onsight,Trad,,70,3000
2020-11-19,"3AM Crack",5.10,"1's section went very smoothly this time. Climbed the upper section hard and fast. This climb is a real enduro-fest, so fun.",https://www.mountainproject.com/route/105717766/3am-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.5,-1,Lead,Redpoint,Trad,,115,3000
2020-11-19,"The Mystery Machine",5.10b/c,"(2) 0.5, (1) 0.75, (4) 1, (5) 2, (3) 3, (2) 4 (save for top). So long with some sweet steep sections! Chimney cruises, battle out the tight hands. One panic cam grab in the 1's and one hang near the end. Overall in good style. Will do again for sure.",https://www.mountainproject.com/route/105923818/the-mystery-machine,1,"Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress",3.2,-1,Lead,Fell/Hung,Trad,,150,3100
2020-11-19,"Railroad Tracks",5.10,"Got clean. Thuggy for the grade. Beta spoiler: RHTD lowish, LHTD in the obvious pod, set it hard, shoot for the RHTU in the big pod. Fight then on. Not a good warm up.",https://www.mountainproject.com/route/105821587/railroad-tracks,1,"Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress",2.5,-1,Follow,,Trad,,75,3000
2020-11-18,"Broken Brain",5.12,"What a mega route! made it to the hands on the headwall before succumbing to hang-doggery. 0.75's that steep should be illegal. The position on the headwall is downright sick.",https://www.mountainproject.com/route/105892140/broken-brain,1,"Utah > Southeast Utah > Indian Creek > Cliffs of Insanity",3.9,-1,TR,,Trad,,120,7000
2020-11-18,"Wiggins I",5.11-,"Got spanked! Size is good for me so next time need to bring the sauce. (1) 1, (3) 2, (4) 3, (8) 4. Use forearm/bicep jam to rest.",https://www.mountainproject.com/route/106420649/wiggins-i,1,"Utah > Southeast Utah > Indian Creek > Cliffs of Insanity",3.9,-1,Lead,Fell/Hung,Trad,,110,4700
2020-11-18,"Princess Buttercup",5.10-,"Very nice route, I would do this again and take it through the pod next time.",https://www.mountainproject.com/route/106597895/princess-buttercup,1,"Utah > Southeast Utah > Indian Creek > Cliffs of Insanity",3.0,-1,Lead,Flash,Trad,,70,2700
2020-11-18,"Iocane Powder",5.10-,"Nice warmup.",https://www.mountainproject.com/route/106590944/iocane-powder,1,"Utah > Southeast Utah > Indian Creek > Cliffs of Insanity",2.5,-1,Lead,Flash,Trad,,35,2700
2020-11-16,Sinestra,5.11,"Heartbreaking fall at the final move pulling the roof. LHTU at the corner of the roof, RHTU to the slight pod, LHTU higher, fire to get your left foot in and voila. Traverse takes a steady breath but is sweet. (1) 0.75, (2) 1, (6) 2, (8) 3, (1) 4. Epic.",https://www.mountainproject.com/route/105717544/sinestra,1,"Utah > Southeast Utah > Indian Creek > Original Meat Wall",4.0,-1,Lead,Fell/Hung,Trad,,170,5000
2020-11-15,"Chest Full of Kind",5.10,"Steep tight 2's. Wanted more 2's... (1) 1, (4-5) 2's, (1) 3 is what I would want. A lieback at the start and around the roof utilize the good edges. Short and packs a punch would do again!",https://www.mountainproject.com/route/105946140/chest-full-of-kind,1,"Utah > Southeast Utah > Indian Creek > Way Rambo",3.0,-1,Lead,Fell/Hung,Trad,,50,3000
2020-11-15,"Serrator Crack",5.11-,"~6 hangs. Constriction down low should go by getting left foot above it, a stack as high as you can and a hard scummy slap up to stand. Cram every bit of higher leg calf in waist level and cam! Upper section is easier but run out. Don’t jam up the rope.",https://www.mountainproject.com/route/105800700/serrator-crack,1,"Utah > Southeast Utah > Indian Creek > Way Rambo",3.5,-1,Lead,Fell/Hung,Trad,,70,4700
2020-11-15,"Blue Sun",5.10-,"Classic perfect splitter hands just like it was foretold.",https://www.mountainproject.com/route/105718435/blue-sun,1,"Utah > Southeast Utah > Indian Creek > Way Rambo",3.6,-1,Lead,Flash,Trad,,70,2700
2020-11-14,"Elephant Man",5.10-,"Varied, with a focus on body positioning you can keep things relaxed.",https://www.mountainproject.com/route/105717661/elephant-man,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",2.5,-1,Lead,Flash,Trad,,80,2700
2020-11-14,"Owl Crack",5.10,"Last time I was here this one intimidated me enough to not try it. This time I cruised it. That kind of character development alone was worth the drive!",https://www.mountainproject.com/route/107653915/owl-crack,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",3.1,-1,Lead,Onsight,Trad,,80,3000
2020-10-18,"Idiot Parade (aka Need to Rest)",5.10c,"First full on dyno on lead, super rad. Moves up top were cool too. TRd the left path which took some precision foot work.",https://www.mountainproject.com/route/105826602/idiot-parade-aka-need-to-rest,1,"Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Right",2.9,-1,Lead,Flash,Sport,,50,3200
2020-10-18,Bonaire,5.9,,https://www.mountainproject.com/route/105732515/bonaire,1,"Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left",2.4,-1,Lead,Flash,Sport,,80,2400
2020-10-18,Vagabonds,5.10a,"Pleasant and soft",https://www.mountainproject.com/route/105733016/vagabonds,1,"Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left",2.7,-1,Lead,Onsight,Sport,,70,2600
2020-10-18,"The Heavy Hitter",5.10c/d,"Bouldery start, sustained steepness, I found the moves to the chains to be the hardest.",https://www.mountainproject.com/route/105826098/the-heavy-hitter,1,"Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Right",2.9,-1,Lead,Fell/Hung,Sport,,60,3400
2020-10-17,"Yin and Yang",5.11a,"Hung the flash attempt, overall solid try. Excited to get ‘er next time. TR’d the crux over and over to dial.",https://www.mountainproject.com/route/105732485/yin-and-yang,1,"Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",3.6,-1,Lead,Fell/Hung,Trad,,40,4600
2020-10-17,Atman,5.10a,"The combination of tilt and yaw makes this tricky, I dig it though.",https://www.mountainproject.com/route/105732482/atman,1,"Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",3.1,-1,Lead,Redpoint,Trad,,40,2600
2020-10-16,"Miss Conception",5.10b,"Pleasure of a climb. Makes a nice warm up. Nate led P2 for his first multipitch lead, nice!",https://www.mountainproject.com/route/105813521/miss-conception,2,"Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Whiskey Peak > North Face",2.8,-1,Lead,Flash,"Trad, Sport",,200,2900
2020-10-16,"Spark Plug",5.10b,"Climbs fine with doubles in fingers but would be nice to have trips. Very fun hero lock start, and then it keeps going. Top is juggy. Worth getting out to it for sure.",https://www.mountainproject.com/route/106145798/spark-plug,1,"Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Black Velvet Wall",3.0,-1,Lead,Onsight,Trad,,100,2900
2020-10-16,"Sand Felipe",5.10-,"Nice full length pitch. Bolted to heck but hey there’s plenty of other routes to run it out on, I thought it was nice.",https://www.mountainproject.com/route/105732785/sand-felipe,1,"Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Whiskey Peak > North Face",2.6,-1,Lead,Flash,Sport,,110,2700
2020-10-12,"Black Crack",5.9+,"This climb is not good.",https://www.mountainproject.com/route/105925442/black-crack,1,"California > Central Coast > Santa Barbara > Fire Crags",1.5,-1,TR,,Sport,,35,2500
2020-10-12,"Face the Seam",5.10a,"Always surprised by the punch this one packs.",https://www.mountainproject.com/route/105925427/face-the-seam,1,"California > Central Coast > Santa Barbara > Fire Crags",2.0,-1,Lead,Redpoint,Sport,,35,2600
2020-10-03,"Lurking Fear","5.7 C2","First wall, sick! Led P4-11 and 17. Day 0 fixed 3 ropes to P5. 4AM start. Hooks, thin C2, camhooks, hauling, lowering out, oh my, very cool figuring it out. Shot hard for Thanksgiving ledge, made it by 9PM, but gased. Next day finished it out!",https://www.mountainproject.com/route/106110258/lurking-fear,19,"California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 2. Southwest Face",3.5,-1,,,"Trad, Aid",,2000,1800
2020-09-29,"Ace in the Hole",V2,"Didn&#39;t expect the press, i like this one.",https://www.mountainproject.com/route/105953379/ace-in-the-hole,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > The Lizard's Mouth > Meilee Area",3.1,-1,Send,,Boulder,,,20200
2020-09-26,Delicious,5.10d,"Two hangs on crux section. Sequence isn’t too bad but you can gas yourself for it. Rest of climb is very good as well.",https://www.mountainproject.com/route/106098233/delicious,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Mt. Gorgeous",3.0,-1,Lead,Fell/Hung,Sport,,85,3500
2020-09-26,"Family Jewel",5.10c,"One fall reaching for the final hard move as is tradition. Good climb with fun movement even when not steep.",https://www.mountainproject.com/route/105904189/family-jewel,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Mt. Gorgeous",2.9,-1,Lead,Fell/Hung,Sport,,50,3200
2020-09-26,Gorgeous,5.10a,"Solid warmup with a nice steep section. Would recommend family jewel for a warmup over this as the crux is short.",https://www.mountainproject.com/route/105904186/gorgeous,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Mt. Gorgeous",2.7,-1,Lead,Onsight,Sport,,60,2600
2020-09-14,"Grib Dat Hole",5.11a,"Right hand on upper rail, left foot in dish, sail left hand to crimp, bump to hole. Smart footwork and efficient movement for the upper section. Will-go fo-sho.",https://www.mountainproject.com/route/105797393/grib-dat-hole,1,"California > Central Coast > Santa Barbara > Fire Crags",2.8,-1,Lead,Fell/Hung,Sport,,50,4600
2020-09-14,"Jensen's Jugs","5.10b/c PG13","Went smoothly, stoked",https://www.mountainproject.com/route/105797400/jensens-jugs,1,"California > Central Coast > Santa Barbara > Fire Crags",2.4,-1,Lead,Redpoint,Sport,,50,3100
2020-09-06,"Ivory Tower, Center",5.10a,"Heartbreaker whip at the very last move >:/",https://www.mountainproject.com/route/106225772/ivory-tower-center,1,"California > Yosemite National Park > Tuolumne Meadows > Olmsted Area > Olmsted Canyon Right",2.9,-1,Lead,Fell/Hung,Trad,,60,2600
2020-09-06,"Miss Apprehension",5.10a,"Burly pull, short and not great tbh.",https://www.mountainproject.com/route/109892246/miss-apprehension,1,"California > Yosemite National Park > Tuolumne Meadows > Olmsted Area > Olmsted Canyon Right",2.0,-1,Lead,Onsight,Trad,,55,2600
2020-09-05,"Hermaphrodite Flake",5.7,"With Linds, led all pitches. Tunneling behind the flake while the sun rises, nice. Boltway is cool, took the .10- var at the top and it was chill, I’m either a slab god or I dodged it... Def a god.",https://www.mountainproject.com/route/105836052/hermaphrodite-flake,4,"California > Yosemite National Park > Tuolumne Meadows > Stately Pleasure Dome",2.9,-1,Lead,Onsight,"Trad, Alpine",,400,1800
2020-08-29,Hoodwink,5.10-,"Led P1,3. Slick slabby awkward all over, good for practicing granite voodoo smears. Roof is wild, really my jam, big powerful reaches, quick thinking to clear holds as you move over is critical. One small slip at the .10a slab but overall in good style.",https://www.mountainproject.com/route/105973656/hoodwink,4,"California > Yosemite National Park > Tuolumne Meadows > Tenaya Lake Picnic Area > Harlequin Dome",3.2,-1,Lead,,Trad,,420,2700
2020-08-29,Phobos,5.9+,"Led P1,2. The first pitch is a gut puncher and as 9+ as it gets. Stem and chimney smart. Be cool, don’t escape right. Second pitch is steep and slammer, total pleasure cruise. 3rd pitch requires thought to avoid any real OW. Sick route.",https://www.mountainproject.com/route/105862966/phobos,3,"California > Yosemite National Park > Tuolumne Meadows > Phobos/Deimos Cliff",3.7,-1,Lead,Onsight,Trad,,275,2500
2020-08-28,"Crying Time Again",5.10a,"Led p1,2,4. The crying started early when i overclimbed the second bolt on the slab putting me off route and without a paddle. Lots of rad run outs, all the hard parts are well protected. Fun crimping and edging.",https://www.mountainproject.com/route/105923367/crying-time-again,4,"California > Yosemite National Park > Tuolumne Meadows > Lembert Dome > Northwest Face",3.5,-1,Lead,Onsight,Trad,,400,2600
2020-08-28,"Blown Away","5.9 PG13","Led p2, p3. Varied with good exposure in p3,4. Very pretty sea of knobs with no stopper moves.",https://www.mountainproject.com/route/105862936/blown-away,4,"California > Yosemite National Park > Tuolumne Meadows > Daff Area > Daff Dome > West Face",3.7,-1,Lead,Onsight,Trad,,500,2400
